都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
122190,1272403674,千葉県,市原市,ふるさとホーム市原,フルサトホームイチハラ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,千葉県市原市有秋台西2丁目4-39,,35.446327800000000,140.053520400000020,0436-66-0266,0436-66-0267,1010401063932,株式会社ヴァティー,1272403674,,,0,,,,,
122203,1272503481,千葉県,流山市,イリーゼ南柏・別邸,イリーゼミナミカシワベッテイ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,千葉県流山市向小金3-102-1,,35.839673500000000,139.950332700000000,04-7173-8510,04-7173-8511,5013301023242,ＨＩＴＯＷＡケアサービス株式会社,1272503481,,,,https://www.irs.jp/,,,,
122203,1272502293,千葉県,流山市,イリーゼ南柏,イリーゼミナミカシワ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,千葉県流山市松ヶ丘4-495-3,,35.849209199999980,139.946995300000030,04-7148-7261,04-7148-7262,5013301023242,ＨＩＴＯＷＡケアサービス株式会社,1272502293,,,0,https://www.irs.jp/,,,,
122220,1272701770,千葉県,我孫子市,さわやかあびこ館,サワヤカアビコカン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,千葉県我孫子市下ヶ戸190-6,,35.873421975117274,140.048120599999950,04-7179-7721,04-7179-7731,1290801006728,株式会社　さわやか倶楽部,1272701770,,,50,http://www.sawayakaclub.jp,,,,
122289,1273301695,千葉県,四街道市,イリーゼ四街道,イリーゼヨツカイドウ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,千葉県四街道市もねの里4-28-1イリーゼ四街道,イリーゼ四街道,35.692850000000000,140.197971100000000,043-304-3051,043-304-3052,5013301023242,HITOWAケアサービス株式会社,1273301695,,,0,https://www.irs.jp/facility/yotsukaido/,,,,
122343,1278800311,千葉県,南房総市,サービス付き高齢者向け住宅南房総里見,サービスツキコウレイシャムケジュウタクミナミボウソウサトミ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,千葉県南房総市和田町黒岩9-1,,35.044495500000000,139.992641100000010,0470-28-5855,0470-47-2623,6040005015587,医療法人美篶会,1278800311,,,50,http://www.nakahara-hosp.or.jp/,,,,
122386,1278600356,千葉県,いすみ市,ケアホーム茶ノ木台くらぶ,ケアホームチャノキダイクラブ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,千葉県いすみ市山田６０４１－１ケアホーム茶ノ木台くらぶ,ケアホーム茶ノ木台くらぶ,35.247511800000000,140.316140899999940,0470-60-6050,0470-60-6051,2040005016060,社会福祉法人茶ノ木台くらぶ,1278600356,,,0,http://www.chanokidai.jp/,,,,
123293,1274400199,千葉県,栄町,和楽久ぼっくい,ワラクボックイ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,千葉県印旛郡栄町安食卜杭新田９０４番地１,,35.840674900000010,140.233493400000040,0476-95-9514,0476-33-3107,8040001045710,株式会社ほがらか,1274400199,,,24,http://www.hogaraka-o.jp/waraku/,,,,
124214,1276600234,千葉県,一宮町,サービス付き高齢者向け住宅あすなろの家,サービスツキコウレイシャムケジュウタクアスナロノイエ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,千葉県長生郡一宮町船頭給1782－2,,35.380383700000010,140.379857799999970,0475-47-4848,0475-47-4822,7040002082662,有限会社あすなろ,1276600234,,,19,http://www.asunaro-kaigo.co.jp/,,,,
131024,1370202770,東京都,中央区,グランクレールHARUMIFLAG　ケアレジデンス,グランクレールハルミフラッグケアレジデンス,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都中央区晴海五丁目3番4号,,35.650830700000010,139.777258700000000,03-3520-9001,03-3520-9003,3011001039957,株式会社東急イーライフデザイン,1370202770,,,,https://www.grancreer.com/,,,,
131032,1370305201,東京都,港区,ツクイ・ののあおやま,ツクイノノアオヤマ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都港区北青山3-4-3,,35.666940700000000,139.712700100000000,03-5786-2771,03-3470-5511,1020001136162,株式会社ツクイ,1370305201,,,0,https://www.tsukui.net/l/nonoaoyama/,,,,
131067,1370604462,東京都,台東区,グレイテストライフ浅草（介護予防）特定施設入居者生活介護,グレイテストライフアサクサ（カイゴヨボウ）トクテイシセツニュウキョシャセイカツカイゴ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都台東区東浅草2-22-5グレイテストライフ浅草,グレイテストライフ浅草,35.725012000000014,139.799840500000000,03-5808-0740,03-5808-0745,7010501039232,株式会社グレイテストライフ,1370604462,,,0,https://greatestlife.co.jp/asakusa/,,,,
131067,1370604421,東京都,台東区,サナサンテ入谷,サナサンテイリヤ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都台東区竜泉１－１９－７,,35.723710200000000,139.789542500000000,03-3871-7191,03-3871-7193,5120001193446,株式会社和みライフケア,1370604421,,,,,,,,
131091,1370903831,東京都,品川区,東急ウェリナ旗の台,トウキュウウェリナハタノダイ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都品川区旗の台２丁目１２番１号東急ウェリナ旗の台,東急ウェリナ旗の台,35.605434000000000,139.701047000000020,03-3784-3109,03-3784-3113,3011001056762,東急ウェルネス株式会社,1370903831,,,67,http://www.tokyu-welina.jp/hatanodai/,,,,
131091,1370903146,東京都,品川区,ケアホーム西大井こうほうえん,ケアホームニシオオイコウホウエン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都品川区西大井2-5-21,,35.599254800000000,139.721864900000000,03-5718-1331,03-5718-0034,5270005003454,社会福祉法人こうほうえん,1370903146,,,0,http://www.kohoen.jp,,,,
131113,1371112275,東京都,大田区,そんぽの家大森西,ソンポノイエオオモリニシ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都大田区大森西7-6-30,,35.569352800000020,139.721719500000060,03-6423-0138,03-6423-0259,1260001015656,SOMPOケア株式会社,1371112275,,,0,https://www.sompocare.com/,,,,
131113,1371111228,東京都,大田区,メディカルホームセントラル南馬込,メディカルホームセントラルミナミマゴメ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都大田区南馬込3丁目25-5,,35.585425900000010,139.719565900000020,03-6303-8565,03-6303-8562,2050005008998,社会医療法人若竹会,1371111228,,,0,https://central.or.jp/facilities/minamimagome.php,,,,
131113,1371112556,東京都,大田区,ライブラリ大森東五丁目,ライブラリオオモリヒガシゴチョウメ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都大田区大森東5丁目10-3,,35.569038698505650,139.741602853967270,03-6459-6181,03-6459-6182,4430001081967,株式会社リビングプラットフォームケア,1371112556,,,,http://www.living-platform.com/,,,,
131113,1371112978,東京都,大田区,ホームステーションらいふ羽田大鳥居,ホームステーションライフハネダオオトリイ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都大田区萩中3-14-20,,35.551402000000000,139.733728700000000,03-5735-5095,03-5735-5096,7010701010199,株式会社らいふ,1371112978,,,57,http://www.life-silver.com/,,,,
131113,1371110451,東京都,大田区,プライマリー山王,プライマリーサンノウ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都大田区山王１－４３－２プライマリー山王,プライマリー山王,35.592014000000000,139.720065500000030,03-5728-9380,03-5728-9381,8010801018521,株式会社ケアサービスゆき,1371110451,,,0,,,,,
131113,1371110956,東京都,大田区,リハビリホームくらら西馬込,リハビリホームクララニシマゴメ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都大田区西馬込1-29-12,,35.588322500000000,139.706097700000000,03-5746-9051,03-5746-9052,5011001034163,株式会社ベネッセスタイルケア,1371110956,,,0,https://kaigo.benesse-style-care.co.jp/area_tokyo/ota/home_k-nishimagome/facility,,,,
131113,1371113521,東京都,大田区,ココファン池上通り,ココファンイケガミドオリ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都大田区池上8-2-1ココファン池上通り,ココファン池上通り,35.572351799999990,139.697524300000000,03-5700-5462,03-5700-5463,3010701020722,株式会社学研ココファン,1371113521,,,61,https://www.cocofump.co.jp/facilities/detail/ikegamihachoume/,,,,
131121,1371215532,東京都,世田谷区,ハーモニーライフ八幡山,ハーモニーライフハチマンヤマ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都世田谷区八幡山3-24-4ハーモニーライフ八幡山,ハーモニーライフ八幡山,35.666211700000010,139.617381199999950,03-5374-1300,03-5374-1303,3011701009375,メディカル・ケア・プランニング株式会社,1371215532,,,3,http://www.mcp-net.jp/,,,,
131121,1371216134,東京都,世田谷区,ココファン世田谷砧,ココファンセタガヤキヌタ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都世田谷区砧5-1-6,,35.634541500000005,139.609780599999970,03-3749-3215,03-3749-3216,3010701020722,株式会社学研ココファン,1371216134,,,51,http://www.cocofump.co.jp,,,,
131121,1371216670,東京都,世田谷区,リアンレーヴ世田谷,リアンレーゔ　セタガヤ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都世田谷区上用賀一丁目26番20号,,35.633885200000010,139.632720799999960,03-3700-2313,03-3700-2318,5011101054870,株式会社木下の介護,1371216670,,,62,https://www.kinoshita-kaigo.co.jp/facility/service_housing/lien_reve_setagaya.html,,,,
131121,1371214238,東京都,世田谷区,リハビリホームまどか上祖師谷,リハビリホームマドカカミソシガヤ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都世田谷区上祖師谷6-7-15,,35.658433200000005,139.596812499999940,03-5314-3321,03-5314-3346,5011001034163,株式会社ベネッセスタイルケア,1371214238,,,0,https://www.benesse-style-care.co.jp/,,,,
131121,1371214725,東京都,世田谷区,グランクレール世田谷中町ケアレジデンス,グランクレールセタガヤナカマチケアレジデンス,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都世田谷区中町五丁目9番9号グランクレール世田谷中町ケアレジデンス,グランクレール世田谷中町ケアレジデンス,35.621686400000000,139.644848899999940,03-6432-3260,03-6432-3248,3011001039957,株式会社東急イーライフデザイン,1371214725,,,75,http://www.grancreer.com/nakamachi/care/,,,,
131121,1371209360,東京都,世田谷区,祖師谷ケアパークそよ風,ソシガヤケアパークソヨカゼ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都世田谷区祖師谷４丁目３－１５,,35.647609500000000,139.607719700000000,03-5429-8591,03-5429-2388,3010401095635,株式会社ＳＯＹＯＫＡＺＥ,1371209360,,,30,https://www.sykz.co.jp,,,,
131130,1371303692,東京都,渋谷区,ニチイホーム渋谷本町,ニチイホームシブヤホンマチ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都渋谷区本町4丁目49番15号ニチイホーム渋谷本町,ニチイホーム渋谷本町,35.687000800000000,139.678336100000020,03-6300-0290,03-3320-2120,3010001113664,株式会社ニチイケアパレス,1371303692,,,44,http://www.nichii-home.jp,,,,
131156,1371510726,東京都,杉並区,ローベル西荻窪,ローベルニシオギクボ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東京都杉並区西荻北3-11-25,,35.704610700000040,139.595056000000000,03-6913-6222,03-6913-6212,9110001006704,株式会社東日本福祉経営サービス,1371510726,,,8,,,,,
